PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,ELEV_ADJ,ELEV_ADJ_D,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
REF-2015-09-1-04,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.25999999,1.05999999,10.5999999,16.63,164,4,2,2,0.055546,0.019606,90.583,8.9686,0,0.4484
REF-2015-09-1-05,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.709999979,0.509999979,5.09999979,28.74,242,3,2,1,0.104732,0.042533,39.6552,60.3448,0,0
REF-2015-09-1-06,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.340000033,1.140000033,11.40000033,30.79,148,7,4,3,0.867264,0.437531,37.8151,21.0084,41.1765,0
REF-2015-09-1-07,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.129999995,-0.070000005,-0.70000005,5.65,213,2,2,0,0.096509,0.038447,100,0,0,0
REF-2015-09-1-08,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.289999962,1.089999962,10.89999962,17.32,148,8,6,2,0.771395,0.348128,78.9474,17.5439,3.5088,0
REF-2015-09-1-09,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.269999981,1.069999981,10.69999981,21.57,157,3,2,1,0.191444,0.090703,95.4545,4.5455,0,0
REF-2015-09-1-10,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.870000005,0.670000005,6.70000005,25,146,2,2,0,0.096509,0.038447,100,0,0,0
REF-2015-09-1-11,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.50999999,0.50999999,5.0999999,14.75,141,6,6,0,1.330327,0.67523,100,0,0,0
REF-2015-09-1-12,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.039999999,-0.160000001,-1.60000001,0.96,172,5,3,2,0.470236,0.234405,82.7338,14.3885,0,2.8777
REF-2015-09-1-13,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.200000048,1.000000048,10.00000048,57.16,212,3,3,0,0.793143,0.505153,100,0,0,0
REF-2015-09-1-14,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.360000014,1.160000014,11.60000014,21.31,NA,7,3,4,0.596505,0.313388,66.2651,0,26.506,7.2289
REF-2015-09-1-15,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.610000014,0.410000014,4.10000014,20.33,164,5,3,2,0.324425,0.146102,94.4954,2.7523,0,2.7523
REF-2015-09-1-16,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.01,-0.21,-2.1,0,240,3,1,2,0,0,90.2778,6.9444,0,2.7778
REF-2015-09-1-17,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.49000001,-0.69000001,-6.9000001,0,110,2,2,0,0.465999,0.290657,100,0,0,0
REF-2015-09-1-18,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.200000048,1.000000048,10.00000048,39.14,86,3,3,0,0.782811,0.52103,100,0,0,0
REF-2015-09-1-19,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.169999957,0.969999957,9.69999957,43.19,204,10,6,4,1.352027,0.64723,51.3089,0.5236,43.9791,4.1885
REF-2015-09-1-20,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.470000029,1.270000029,12.70000029,18.26,153,12,8,4,1.30694,0.663155,61.6438,28.3105,5.4795,4.5662
REF-2015-09-1-21,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.660000026,0.460000026,4.60000026,23.11,NA,4,2,2,0.59827,0.408163,12.844,0,87.156,0
REF-2015-09-1-22,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.99000001,0.79000001,7.9000001,26.09,241,3,2,1,0.391399,0.230112,90.7407,9.2593,0,0
REF-2015-09-1-23,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.079999998,-0.279999998,-2.79999998,0,135,6,4,2,0.651295,0.325623,71.1538,1.9231,26.9231,0
REF-2015-09-1-24,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.230000019,1.030000019,10.30000019,38.88,222,3,3,0,0.763984,0.47917,100,0,0,0
REF-2015-09-1-25,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.129999995,-0.070000005,-0.70000005,3.9,178,8,5,3,1.195803,0.620983,38.3333,5.8333,55.8333,0
REF-2015-09-1-26,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.409999996,0.209999996,2.09999996,1.41,251,3,3,0,0.709115,0.390023,100,0,0,0
REF-2015-09-1-27,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.939999998,0.739999998,7.39999998,10.79,127,2,2,0,0.206192,0.099723,100,0,0,0
REF-2015-09-1-28,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.129999995,0.929999995,9.29999995,59.78,210,2,2,0,0.206192,0.099723,100,0,0,0
REF-2015-09-1-29,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.379999995,1.179999995,11.79999995,27.65,147,8,2,6,0.304636,0.165289,6.1453,6.1453,87.1508,0.5587
REF-2015-09-1-30,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.170000002,-0.170000002,-1.70000002,0,109,9,6,3,0.863064,0.403141,63.2,1.6,35.2,0
REF-2015-09-2-01,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.709999979,-0.709999979,-7.09999979,0,48,1,1,0,0,0,100,0,0,0
REF-2015-09-2-02,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.180000007,-0.180000007,-1.80000007,0,56,1,1,0,0,0,100,0,0,0
REF-2015-09-2-03,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.150000006,-0.150000006,-1.50000006,0,88,3,3,0,0.739321,0.446125,100,0,0,0
REF-2015-09-2-04,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.170000002,-0.170000002,-1.70000002,0,108,1,1,0,0,0,100,0,0,0
REF-2015-09-2-05,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.600000024,-0.600000024,-6.00000024,0,31,1,1,0,0,0,100,0,0,0
REF-2015-09-2-06,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.50999999,-0.50999999,-5.0999999,0,90,1,1,0,0,0,100,0,0,0
REF-2015-09-2-07,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.419999987,-0.419999987,-4.19999987,0,NA,1,1,0,0,0,100,0,0,0
REF-2015-09-2-08,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.159999996,-0.159999996,-1.59999996,0,97,2,2,0,0.666278,0.473373,100,0,0,0
REF-2015-09-2-09,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.550000012,-0.550000012,-5.50000012,0,NA,1,1,0,0,0,100,0,0,0
REF-2015-09-2-10,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.709999979,-0.709999979,-7.09999979,0,65,3,3,0,0.805827,0.506616,100,0,0,0
REF-2015-09-2-11,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.639999986,-0.639999986,-6.39999986,0,NA,2,2,0,0.693147,0.5,100,0,0,0
REF-2015-09-2-12,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.730000019,-0.730000019,-7.30000019,0,51,2,2,0,0.636514,0.444444,100,0,0,0
REF-2015-09-2-13,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.689999998,-0.689999998,-6.89999998,0,NA,2,2,0,0.693147,0.5,100,0,0,0
REF-2015-09-2-14,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.75,-0.75,-7.5,0,77,2,2,0,0.304636,0.165289,100,0,0,0
REF-2015-09-2-15,no,REF-2015-09,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,-0.620000005,-0.620000005,-6.20000005,0,NA,1,1,0,0,0,100,0,0,0
REF-2015-10-1-01,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.829999983,0.629999983,6.29999983,19.55,215,5,4,1,1.088057,0.645289,99.3976,0.6024,0,0
REF-2015-10-1-02,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.419999957,1.219999957,12.19999957,12.01,147,8,4,4,0.780319,0.463226,84.1772,12.6582,1.2658,1.8987
REF-2015-10-1-03,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.120000005,1.120000005,11.20000005,3.91,95,9,6,3,1.456306,0.692245,64.8148,13.8889,21.2963,0
REF-2015-10-1-04,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.610000014,0.410000014,4.10000014,19.3,NA,7,4,3,0.192171,0.07138,91.3876,6.6986,1.9139,0
REF-2015-10-1-05,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.560000002,0.360000002,3.60000002,14.8,NA,7,4,3,0.695496,0.381563,81.3665,1.2422,14.9068,2.4845
REF-2015-10-1-06,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.710000038,1.510000038,15.10000038,19.42,144,6,5,1,0.660383,0.3364,95.2381,4.7619,0,0
REF-2015-10-1-07,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.720000029,1.520000029,15.20000029,3.91,161,8,6,2,0.655497,0.277986,88.3495,0,11.6505,0
REF-2015-10-1-08,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.220000029,1.220000029,12.20000029,4.99,124,9,6,3,1.279632,0.614958,40.4255,15.9574,4.2553,39.3617
REF-2015-10-1-09,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.149999976,0.949999976,9.49999976,19.73,172,11,8,3,1.127614,0.49446,76,15,9,0
REF-2015-10-1-10,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.379999995,1.179999995,11.79999995,16.14,108,7,4,3,0.748457,0.431469,73.6842,20.4678,5.848,0
REF-2015-10-1-11,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.200000048,1.000000048,10.00000048,0.85,NA,3,2,1,0.096509,0.038447,91.0714,8.9286,0,0
REF-2015-10-1-12,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.230000019,1.030000019,10.30000019,24.6,159,7,4,3,0.79403,0.397959,49.7041,8.8757,41.4201,0
REF-2015-10-1-13,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.550000012,0.350000012,3.50000012,9.6,162,4,3,1,0.478363,0.26582,99.3007,0.6993,0,0
REF-2015-10-1-14,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.059999943,0.859999943,8.59999943,18.72,130,11,9,2,1.25272,0.566727,86.2069,9.8522,3.9409,0
REF-2015-10-1-15,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.419999957,1.219999957,12.19999957,22.72,74,10,5,5,0.692998,0.324291,84.375,4.0179,10.7143,0.8929
REF-2015-10-1-16,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.430000007,0.430000007,4.30000007,13.81,170,7,4,3,0.479454,0.220746,84.2593,13.8889,0,1.8519
REF-2015-10-1-17,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.269999981,1.269999981,12.69999981,18.04,152,11,8,3,1.591924,0.751837,79.096,20.904,0,0
REF-2015-10-1-18,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.720000029,0.520000029,5.20000029,13.98,NA,5,3,2,0.523935,0.306923,81.9048,1.9048,16.1905,0
REF-2015-10-1-19,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.519999981,0.319999981,3.19999981,10.97,NA,7,5,2,0.318958,0.128218,97.4747,0.5051,0,2.0202
REF-2015-10-1-20,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.159999967,0.959999967,9.59999967,14.35,141,7,5,2,0.49479,0.216263,87.1795,8.547,4.2735,0
REF-2015-10-1-21,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.149999976,0.949999976,9.49999976,32.29,118,12,8,4,0.805779,0.345357,93.8356,0.6849,4.1096,1.3699
REF-2015-10-1-22,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.680000007,0.480000007,4.80000007,22.37,NA,9,6,3,0.770854,0.38213,69.5187,3.7433,26.738,0
REF-2015-10-1-23,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.399999976,1.399999976,13.99999976,10.52,108,12,7,5,1.60627,0.7438,58.2418,16.8498,24.9084,0
REF-2015-10-1-24,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.200000048,1.000000048,10.00000048,1.41,142,7,5,2,0.534646,0.2323,63,30,7,0
REF-2015-10-1-25,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.419999957,1.219999957,12.19999957,11.93,152,8,5,3,1.013885,0.579232,91.342,8.658,0,0
REF-2015-10-1-26,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.179999948,0.979999948,9.79999948,30.87,NA,3,2,1,0.032721,0.010416,99.4792,0.5208,0,0
REF-2015-10-1-27,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.230000019,1.030000019,10.30000019,11.93,167,7,5,2,1.140136,0.62846,70.1031,25.7732,4.1237,0
REF-2015-10-1-28,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.370000005,1.370000005,13.70000005,21.71,137,6,3,3,0.971849,0.595156,45.9459,27.027,27.027,0
REF-2015-10-1-29,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.419999957,1.219999957,12.19999957,11.47,158,5,2,3,0.104732,0.042533,77.9661,0,20.339,1.6949
REF-2015-10-2-01,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.330000013,0.330000013,3.30000013,18.23,NA,7,5,2,1.328158,0.689342,12.2093,87.2093,0.5814,0
REF-2015-10-2-02,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.219999999,0.219999999,2.19999999,14.38,NA,2,1,1,0,0,50,50,0,0
REF-2015-10-2-03,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.189999998,0.189999998,1.89999998,11.32,NA,2,2,0,0.636514,0.444444,100,0,0,0
REF-2015-10-2-04,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.270000011,0.270000011,2.70000011,12.86,NA,4,3,1,0.759547,0.429752,6.0773,93.9227,0,0
REF-2015-10-2-05,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.219999999,0.219999999,2.19999999,12.37,NA,4,3,1,0.9557,0.571429,5.3435,94.6565,0,0
REF-2015-10-2-06,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.159999996,0.159999996,1.59999996,9,NA,2,2,0,0.693147,0.5,100,0,0,0
REF-2015-10-2-07,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.189999998,0.189999998,1.89999998,11.31,NA,5,3,2,0.9557,0.571429,17.9487,76.9231,0,5.1282
REF-2015-10-2-08,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.200000003,0.200000003,2.00000003,10.44,NA,2,1,1,0,0,3.8462,96.1538,0,0
REF-2015-10-2-09,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.209999993,0.209999993,2.09999993,9.72,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-10,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.189999998,0.189999998,1.89999998,7.79,NA,3,2,1,0.500402,0.32,11.1111,88.8889,0,0
REF-2015-10-2-11,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.379999995,0.379999995,3.79999995,10.23,NA,3,1,2,0,0,50,0,25,25
REF-2015-10-2-12,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.25,0.25,2.5,5.79,NA,3,2,1,0.500402,0.32,83.3333,0,0,16.6667
REF-2015-10-2-13,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.300000012,0.300000012,3.00000012,4.73,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-14,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.140000001,0.140000001,1.40000001,3.26,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-16,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.02,0.02,0.2,0,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-17,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.029999999,0.029999999,0.29999999,0,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-18,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0,0,0,0,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-19,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0,0,0,0,NA,1,0,1,0,1,0,100,0,0
REF-2015-10-2-20,no,REF-2015-10,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.029999999,0.029999999,0.29999999,0,NA,3,1,2,0,0,33.3333,33.3333,0,33.3333
REF-2015-11-1-01,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.860000014,0.860000014,8.60000014,29.08,NA,6,4,2,1.108873,0.650921,86.7188,0.7813,12.5,0
REF-2015-11-1-02,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.120000005,0.920000005,9.20000005,43.61,NA,3,1,2,0,0,1.0101,0,90.9091,8.0808
REF-2015-11-1-03,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.019999981,0.819999981,8.19999981,25.11,68,15,11,4,0.840762,0.327178,71.0145,26.087,1.9324,0.9662
REF-2015-11-1-04,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.889999986,0.689999986,6.89999986,25.3,124,11,7,4,1.334552,0.63283,81.3665,9.9379,2.4845,6.2112
REF-2015-11-1-05,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.289999962,1.089999962,10.89999962,25.98,NA,9,4,5,1.294545,0.710744,16.1765,4.4118,72.0588,7.3529
REF-2015-11-1-06,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.910000026,0.710000026,7.10000026,29.11,110,14,10,4,0.878585,0.377298,89.5349,5.814,4.6512,0
REF-2015-11-1-07,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.179999948,0.979999948,9.79999948,32.81,109,12,7,5,0.609337,0.260898,85.6574,3.1873,3.9841,7.1713
REF-2015-11-1-08,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.860000014,0.860000014,8.60000014,31.99,NA,9,4,5,1.273028,0.691358,68.7023,19.8473,3.8168,7.6336
REF-2015-11-1-09,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.74000001,0.54000001,5.4000001,26.07,81,10,7,3,1.193002,0.615576,79.9087,19.1781,0.9132,0
REF-2015-11-1-10,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.970000029,0.770000029,7.70000029,17.48,87,15,13,2,1.655025,0.661635,88.4211,11.5789,0,0
REF-2015-11-1-11,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.159999967,0.959999967,9.59999967,24.77,134,4,2,2,0.362211,0.207612,15.1786,0,84.8214,0
REF-2015-11-1-12,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.090000033,1.090000033,10.90000033,34.52,NA,7,3,4,0.801819,0.46,38.4615,11.5385,7.6923,42.3077
REF-2015-11-1-13,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.680000007,0.480000007,4.80000007,7.9,NA,4,4,0,0.203013,0.074889,100,0,0,0
REF-2015-11-1-14,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.949999988,0.749999988,7.49999988,17.63,102,11,8,3,0.889935,0.386782,83.5749,11.5942,4.8309,0
REF-2015-11-1-15,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.920000017,0.720000017,7.20000017,24.42,93,10,7,3,0.457021,0.171832,66,34,0,0
REF-2015-11-1-16,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.269999981,1.069999981,10.69999981,23.94,NA,8,3,5,1.029653,0.62,10.6383,10.6383,78.7234,0
REF-2015-11-1-17,no,REF-2015-11,Yes,2015,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.720000029,0.520000029,5.20000029,9.5,NA,7,3,4,0.404432,0.201481,88.2353,8.8235,1.9608,0.9804
