PLOT_CODE,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
Glenrose upstream-1-19,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,1.796719,10.91061,83,6,4,2,0.807812,0.523795,0.803922,0.098039,0.098039,0
01-003-B-1-6,01-003B,NO,2015,Embayment,N,NO,NO,NO,1991,30,24,248.09,627,Fraser,North,24427,24.43,2,1.209460139,2.036390134,75,10,7,3,0.581275,0.238941,0.804196,0.034965,0.055944,0.104895
09-008-B-1-5,09-008B,NO,2015,Protruding,N,NO,NO,YES,1991,30,24,177.62,810,Fraser,Main,10654,10.65,1,-0.04596,0,NA,8,6,2,0.748101,0.332359,0.804348,0.108696,0,0.086957
02-003-A-1-12,02-003A,NO,2015,Inline,N,NO,NO,YES,1992,29,23,5273.9,7755,Fraser,North,13054,13.05,1,1.549999952,17.81802768,163,10,6,4,0.494895,0.196787,0.805085,0,0.110169,0.084746
REF-2015-05-1-14,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.910271585,17.8045481,NA,5,2,3,0.692407,0.49926,0.806202,0.124031,0.007752,0.062016
10-002-B-1-17,10-002B,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,3742.3,10000,Fraser,Main,15504,15.5,0,1.332223296,12.42996466,114,14,9,5,1.305639,0.54803,0.806763,0.096618,0.096618,0
01-008-1-14,01-008,NO,2015,Protruding,N,NO,NO,YES,2003,18,12,2269.75,2161,Fraser,North,21422,21.42,1,1.080108285,18.0580569,127,16,11,5,1.52963,0.675095,0.807229,0.060241,0.120482,0.012048
13-001-1-3,13-001,NO,2015,Protruding,N,NO,NO,NO,1987,34,28,257.97,192,Fraser,North,24689,24.69,0,2.129885912,7.128035498,110,12,8,4,1.113297,0.502418,0.808642,0.006173,0.166667,0.018519
09-020-1-18,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,1.4168,6.275873,NA,7,3,4,0.708165,0.501237,0.808917,0.042463,0.14862,0
11-001-1-4,11-001,NO,2021,Inline,N,YES,NO,NO,1984,37,37,2447.67,NA,Fraser,Main,21208,21.21,3,0.761077,4.116152,105,9,7,2,0.672998,0.307266,0.809524,0.095238,0.095238,0
11-002-1-15,11-002,NO,2015,Protruding,N,YES,NO,NO,1989,32,26,1555.92,1866,Fraser,Main,22674,22.67,2,1.130357,14.10167608,NA,7,4,3,0.539459,0.263468,0.810345,0.172414,0,0.017241
09-013-1-4,09-013,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,2689.58,2780,Fraser,Main,10592,10.59,0,0.79172,4.759432666,153,7,5,2,0.748348,0.349027,0.810345,0.172414,0.017241,0
13-001-1-2,13-001,NO,2015,Protruding,N,NO,NO,NO,1987,34,28,257.97,192,Fraser,North,24689,24.69,0,1.389999986,5.952822598,83,12,8,4,1.293273,0.590791,0.8107,0.065844,0.098765,0.024691
02-002-1-14,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,0.899999976,6.903794728,NA,11,7,4,1.227055,0.536296,0.810811,0.117117,0.072072,0
11-013-1-01,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.180172,2.942195287,94,8,5,3,0.805372,0.387903,0.8125,0,0.083333,0.104167
REF-2015-10-1-05,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.642613769,14.80317633,NA,7,4,3,0.695496,0.381563,0.813665,0.012422,0.149068,0.024845
REF-2015-11-1-04,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.930583715,25.29807337,124,11,7,4,1.334552,0.63283,0.813665,0.099379,0.024845,0.062112
10-002-B-2-02,10-002B,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,3742.3,10000,Fraser,Main,15504,15.5,0,1.100000024,20.74912081,NA,5,2,3,0.304636,0.165289,0.814815,0.037037,0.074074,0.074074
11-002-1-05,11-002,NO,2015,Protruding,N,YES,NO,NO,1989,32,26,1555.92,1866,Fraser,Main,22674,22.67,2,0.90965,9.175773411,130,6,5,1,0.339569,0.130424,0.814815,0.185185,0,0
13-001-1-7,13-001,NO,2015,Protruding,N,NO,NO,NO,1987,34,28,257.97,192,Fraser,North,24689,24.69,0,3.041597605,7.878129608,121,15,10,5,1.651024,0.737354,0.816092,0.017241,0.166667,0
02-003-A-1-2,02-003A,NO,2015,Inline,N,NO,NO,YES,1992,29,23,5273.9,7755,Fraser,North,13054,13.05,1,1.149999976,2.381021771,94,6,4,2,0.651459,0.406943,0.817204,0,0.075269,0.107527
10-003-1-8,10-003,NO,2015,Embayment,N,NO,NO,NO,1989,32,26,227.04,180,Fraser,Main,17370,17.37,0,1.439992309,30.29754476,NA,4,2,2,0.450561,0.277778,0.818182,0.181818,0,0
REF-2015-02-1-19,REF-2015-02,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,11900,11.9,2,0.349999994,1.637581674,NA,6,4,2,0.338971,0.140527,0.818182,0.020202,0,0.161616
11-001-1-18,11-001,NO,2021,Inline,N,YES,NO,NO,1984,37,37,2447.67,NA,Fraser,Main,21208,21.21,3,0.089723,1.445391,134,13,9,4,1.611158,0.666667,0.818182,0.136364,0.045455,0
REF-2015-10-1-18,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.60825628,13.9764473,NA,5,3,2,0.523935,0.306923,0.819048,0.019048,0.161905,0
02-005-E-1-08,02-005E,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,333.98,1524,Fraser,North,16219,16.22,1,0.620174944,2.987284181,NA,4,2,2,0.057908,0.020616,0.820513,0.179487,0,0
13-005-1-7,13-005,NO,2015,Embayment,N,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,Main,24110,24.11,2,1.100763083,7.082201921,167,11,8,3,1.382645,0.680935,0.820652,0.11413,0.065217,0
02-007-B-2-2,02-007B,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,574.22,3984,Fraser,North,12671,12.67,2,0.370000005,2.473027431,176,7,5,2,1.296558,0.657845,0.821429,0.178571,0,0
10-004-1-05,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,1.478491306,6.079903286,188,3,2,1,0.286836,0.152778,0.821918,0.178082,0,0
09-006-1-4,09-006,NO,2021,Basin,Y,NO,NO,NO,1992,29,29,6583.38,6185,Fraser,Main,9825,9.83,1,0.399311,19.146,NA,6,3,3,0.1101,0.038639,0.822581,0.169355,0.008065,0
13-001-1-4,13-001,NO,2015,Protruding,N,NO,NO,NO,1987,34,28,257.97,192,Fraser,North,24689,24.69,0,2.898398161,7.275692921,145,6,5,1,0.401234,0.162331,0.823009,0,0.176991,0
Glenrose upstream-1-14,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,1.457856,13.56678,51,7,3,4,0.526825,0.300994,0.824324,0.040541,0.135135,0
10-004-1-17,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,1.432066441,9.98350664,NA,3,1,2,0,0,0.825112,0.170404,0.004484,0
03-002-3-12,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.600000024,24.57096214,NA,7,3,4,0.792344,0.5079,0.825175,0.118881,0.027972,0.027972
02-005-B-1-1,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.689999998,5.289600657,NA,6,3,3,0.222681,0.097608,0.825301,0.150602,0.024096,0
02-013-2-01,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,1.35,19.179,NA,9,2,7,0.011965,0.003215,0.825798,0.107713,0.053191,0.013298
REF-2015-12-1-26,REF-2015-12,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,18973,18.97,2,0.889794588,16.69508824,144,6,4,2,0.862497,0.47446,0.826087,0.043478,0,0.130435
REF-2015-09-1-12,REF-2015-09,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,0.028846124,0.961048069,172,5,3,2,0.470236,0.234405,0.827338,0.143885,0,0.028777
02-007-C-1-1,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,1.139999986,22.82215223,202,10,7,3,1.038357,0.469556,0.827957,0.064516,0.107527,0
03-002-3-26,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.600000024,12.61553846,NA,9,5,4,0.902145,0.544021,0.828283,0.090909,0.060606,0.020202
REF-2015-02-1-08,REF-2015-02,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,11900,11.9,2,0.239999995,7.077457421,NA,10,8,2,0.677457,0.28566,0.82851,0.032154,0,0.139335
Ref7-1-19,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,1.179942,41.17248,NA,9,7,2,0.985969,0.474045,0.828767,0.034247,0.136986,0
REF-2015-03-1-05,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,1.470000029,10.919273,118,5,3,2,0.574377,0.297262,0.830189,0.009434,0.160377,0
02-002-1-15,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,1.25999999,16.30665996,120,11,7,4,1.717392,0.796051,0.831325,0.144578,0,0.024096
12-007-1-2,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,0.960154057,12.68835118,72,3,2,1,0.500402,0.32,0.833333,0.166667,0,0
13-012-B-1-05,13-012B,NO,2015,Basin,Y,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,Main,28743,28.74,0,1.210000038,29.61358628,24,4,2,2,0.233792,0.117188,0.833333,0.03125,0.135417,0
02-007-C-2-6,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.270000011,1.517828234,111,5,4,1,1.332179,0.72,0.833333,0.166667,0,0
11-013-1-09,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.25169,17.73459836,36,9,6,3,1.246829,0.646957,0.833333,0.007246,0.072464,0.086957
13-005-1-11,13-005,NO,2015,Embayment,N,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,Main,24110,24.11,2,1.420544982,29.28773404,170,11,7,4,0.614076,0.279058,0.833333,0.035088,0.087719,0.04386
REF-2015-10-2-12,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.148692042,5.787816738,NA,3,2,1,0.500402,0.32,0.833333,0,0,0.166667
REF-2015-02-2-07,REF-2015-02,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,11900,11.9,2,0.029999999,0.237566231,NA,4,3,1,1.05492,0.64,0.833333,0.166667,0,0
02-007-B-1-8,02-007B,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,574.22,3984,Fraser,North,12671,12.67,2,0.829999983,3.68031037,122,5,2,3,0.264052,0.137174,0.833977,0.011583,0,0.15444
09-013-1-1,09-013,NO,2015,Protruding,N,NO,NO,NO,1997,24,18,2689.58,2780,Fraser,Main,10592,10.59,0,1.183702,3.904150572,169,7,6,1,1.103009,0.538297,0.834437,0.165563,0,0
10-002-A-1-04,10-002A,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,15320.29,10000,Fraser,Main,15062,15.06,0,1.272900581,60.69179216,NA,7,6,1,0.898316,0.425056,0.834711,0,0,0.165289
REF-2015-11-1-14,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.939711273,17.63148358,102,11,8,3,0.889935,0.386782,0.835749,0.115942,0.048309,0
11-010-1-7,11-010,NO,2015,Protruding,N,NO,NO,NO,1995,26,20,154.15,80,Fraser,North,22786,22.79,3,0.838674,4.615641413,54,12,9,3,1.616099,0.75495,0.836066,0,0.057377,0.106557
13-003-1-01,13-003,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,507.54,NA,Fraser,Main,32370,32.37,1,1.56,5.661511,NA,6,3,3,0.468392,0.281766,0.837587,0.046404,0.116009,0
Eburne_Slough-1-13,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,1.48,17.25064,NA,5,1,4,0,0,0.840336,0.158613,0.00105,0
02-007-A-1-5,02-007A,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1356.43,3984,Fraser,North,12403,12.4,2,1.210000038,6.388729513,NA,5,4,1,0.156949,0.054805,0.840376,0.159624,0,0
11-010-1-6,11-010,NO,2015,Protruding,N,NO,NO,NO,1995,26,20,154.15,80,Fraser,North,22786,22.79,3,0.708518,2.877665194,59,12,9,3,1.636712,0.778437,0.840909,0.004545,0.018182,0.136364
11-012-A-1-01,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,0.839806,5.874913649,NA,12,9,3,0.626041,0.240496,0.841463,0.109756,0,0.04878
REF-2015-10-1-02,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.29560709,12.01296261,147,8,4,4,0.780319,0.463226,0.841772,0.126582,0.012658,0.018987
12-007-1-7,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,1.040232539,9.53140426,49,2,1,1,0,0,0.842105,0.157895,0,0
REF-2015-10-1-16,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.25999999,13.80791216,170,7,4,3,0.479454,0.220746,0.842593,0.138889,0,0.018519
REF-2015-10-1-15,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.42130959,22.72404365,74,10,5,5,0.692998,0.324291,0.84375,0.040179,0.107143,0.008929
01-008-1-07,01-008,NO,2015,Protruding,N,NO,NO,YES,2003,18,12,2269.75,2161,Fraser,North,21422,21.42,1,1.159944654,9.614544213,151,13,9,4,0.829226,0.343572,0.84466,0.116505,0.038835,0
Alex_Fraser_North-1-28,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.320833,143.002,126,4,2,2,0.693147,0.5,0.84507,0.15493,0,0
03-002-2-30,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.189999998,14.70904804,110,4,3,1,0.994924,0.595041,0.846154,0.153846,0,0
11-013-1-04,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.972358,7.308667468,129,7,5,2,1.014354,0.534091,0.846154,0,0.153846,0
02-007-C-2-1,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.449999988,2.419582058,126,7,6,1,1.641735,0.77686,0.846154,0.153846,0,0
11-012-B-1-14,11-012B,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,701.42,5411,Fraser,Main,18359,18.36,0,1.100023,5.059543447,101,10,6,4,1.078186,0.538996,0.846302,0.096061,0,0.057637
13-003-1-06,13-003,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,507.54,NA,Fraser,Main,32370,32.37,1,0.87,0,74,10,6,4,0.470642,0.198888,0.846652,0.110151,0.043197,0
03-003-1-02,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.790000021,2.4486733,NA,9,4,5,0.199879,0.073266,0.847134,0.089172,0.025478,0.038217
03-002-3-29,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,0.660000026,8.937856636,NA,10,6,4,1.051566,0.538316,0.847619,0.114286,0.038095,0
13-002-1-112,13-002,NO,2021,Protruding,N,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,Main,26555,26.56,3,0.579423,23.362,NA,9,6,3,0.542615,0.241438,0.848039,0.053922,0.098039,0
09-015-1-3,09-015,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1613.49,900,Fraser,Main,11860,11.86,0,0.249491,2.261049326,NA,5,4,1,1.207724,0.675737,0.848485,0.151515,0,0
09-002-A-1-13,09-002A,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,662.37,1680,Fraser,Main,541,0.54,0,1.12,7.949722161,96,7,5,2,0.601919,0.280561,0.848739,0.12605,0.02521,0
10-004-1-13,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,1.406982422,6.214237275,NA,4,1,3,0,0,0.849057,0.037736,0.066038,0.04717
11-013-1-08,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,0.810351,15.60045778,94,7,5,2,1.045097,0.533633,0.85,0,0.12,0.03
02-002-1-01,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,1.169999957,8.328887679,98,11,8,3,1.460362,0.672018,0.85022,0.079295,0.017621,0.052863
02-007-C-1-2,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,1.129999995,24.21798825,NA,9,6,3,0.908122,0.419063,0.851064,0.138298,0,0.010638
04-003-1-3,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,0.93,4.641698,NA,7,5,2,0.849963,0.495339,0.851351,0.135135,0.013514,0
12-007-1-6,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,1.150309682,8.135700365,65,8,2,6,0.104732,0.042533,0.851852,0.148148,0,0
02-001-3-7,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.520121753,6.055610838,63,9,5,4,0.216343,0.075074,0.852459,0.106557,0.040984,0
02-002-1-12,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,1.24000001,13.4869575,NA,5,4,1,0.500418,0.242646,0.852632,0,0.147368,0
02-002-1-09,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,1.129999995,15.6654276,NA,5,4,1,1.075291,0.58264,0.852941,0,0,0.147059
13-005-1-4,13-005,NO,2015,Embayment,N,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,Main,24110,24.11,2,1.059563756,12.59142889,171,12,9,3,1.768111,0.775191,0.854962,0.068702,0.076336,0
09-002-A-1-12,09-002A,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,662.37,1680,Fraser,Main,541,0.54,0,1.250497,10.7770422,87,10,7,3,1.299594,0.669003,0.855422,0.016064,0.128514,0
Ref7-1-17,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,0.689547,11.43616,123,6,4,2,0.036813,0.009917,0.856534,0.143466,0,0
REF-2015-11-1-07,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,1.149325967,32.81179356,109,12,7,5,0.609337,0.260898,0.856574,0.031873,0.039841,0.071713
01-003-B-1-4,01-003B,NO,2015,Embayment,N,NO,NO,NO,1991,30,24,248.09,627,Fraser,North,24427,24.43,2,1.288917065,5.553693744,110,12,9,3,1.261503,0.59434,0.856655,0.006826,0.013652,0.122867
12-003-1-8,12-003,NO,2021,Protruding,N,NO,NO,NO,1987,34,34,525.89,509,Fraser,Main,23208,23.21,1,0.52761,2.407795,186,2,1,1,0,0,0.857143,0,0.142857,0
11-001-1-14,11-001,NO,2021,Inline,N,YES,NO,NO,1984,37,37,2447.67,NA,Fraser,Main,21208,21.21,3,0.206581,0.093617,121,9,6,3,1.267878,0.633102,0.857143,0.011905,0.130952,0
11-002-1-01,11-002,NO,2015,Protruding,N,YES,NO,NO,1989,32,26,1555.92,1866,Fraser,Main,22674,22.67,2,1.210267,12.06648818,113,14,9,5,1.238252,0.609853,0.858238,0.091954,0.038314,0.011494
03-003-1-12,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.660000026,2.492640725,NA,3,2,1,0.131692,0.056556,0.858333,0.141667,0,0
03-003-1-04,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,1.139999986,3.560333717,NA,11,7,4,1.174001,0.604528,0.858407,0.097345,0.035398,0.00885
03-003-2-09,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.189999998,0.263234498,NA,7,4,3,0.975588,0.528616,0.861111,0.055556,0.027778,0.055556
Ref5-1-11,REF5,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,Main,29812,29.81,1,1.36,31.37088,NA,4,3,1,0.164865,0.062955,0.861111,0,0.138889,0
REF-2015-03-1-02,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,1.25,9.900590112,95,9,6,3,1.389051,0.7136,0.862069,0.022989,0.114943,0
REF-2015-10-1-14,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.009561539,18.72183416,130,11,9,2,1.25272,0.566727,0.862069,0.098522,0.039409,0
11-013-2-04,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.310356,4.410512145,49,3,2,1,0.514653,0.33241,0.863636,0.136364,0,0
11-012-A-1-12,11-012A,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,3952.08,5411,Fraser,Main,18307,18.31,0,1.139661,7.657962344,NA,11,8,3,1.152199,0.579537,0.864964,0,0.135036,0
12-003-1-3,12-003,NO,2021,Protruding,N,NO,NO,NO,1987,34,34,525.89,509,Fraser,Main,23208,23.21,1,1.288761,13.96075,129,6,4,2,1.016262,0.583218,0.865854,0.012195,0.121951,0
11-013-1-16,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.32,2.252616905,NA,8,3,5,0.170386,0.066374,0.866995,0.073892,0.059113,0
REF-2015-11-1-01,REF-2015-11,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,23035,23.04,2,0.870292544,29.0815902,NA,6,4,2,1.108873,0.650921,0.867188,0.007813,0.125,0
11-002-1-17,11-002,NO,2015,Protruding,N,YES,NO,NO,1989,32,26,1555.92,1866,Fraser,Main,22674,22.67,2,1.050177,2.877293355,NA,15,7,8,1.085413,0.587603,0.86911,0.109948,0,0.020942
11-002-1-06,11-002,NO,2015,Protruding,N,YES,NO,NO,1989,32,26,1555.92,1866,Fraser,Main,22674,22.67,2,1.000793,15.62332115,NA,8,6,2,0.489731,0.200842,0.869388,0.097959,0,0.032653
Alex_Fraser_North-1-17,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.659835,91.054,128,3,1,2,0,0,0.869565,0.108696,0.021739,0
REF-2015-02-1-07,REF-2015-02,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,11900,11.9,2,1.25,2.917551892,NA,11,8,3,1.100207,0.542501,0.869863,0.130137,0,0
Gunderson-1-16,GUN,NO,2021,Protruding,N,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.559892,12.95107,107,13,8,5,0.989473,0.478033,0.869919,0.04878,0.081301,0
13-005-1-10,13-005,NO,2015,Embayment,N,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,Main,24110,24.11,2,1.089015841,18.29741489,78,12,9,3,1.233994,0.527957,0.87013,0.064935,0.038961,0.025974
03-003-1-16,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.899999976,5.253056411,NA,13,7,6,0.642172,0.269202,0.87037,0.098765,0.024691,0.006173
12-007-1-1,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,0.939692497,5.931682727,52,3,2,1,0.479166,0.301783,0.870968,0.129032,0,0
REF-2015-09-1-01,REF-2015-09,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,9868,9.87,0,1.334647298,16.28491366,150,5,3,2,0.432687,0.216907,0.870968,0.120968,0.008065,0
11-012-B-1-02,11-012B,NO,2015,Embayment,N,NO,NO,NO,2000,21,15,701.42,5411,Fraser,Main,18359,18.36,0,0.929954,12.54962783,NA,15,10,5,1.36131,0.574092,0.871166,0.104294,0.01227,0.01227
REF-2015-10-1-20,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.1795609,14.3530413,141,7,5,2,0.49479,0.216263,0.871795,0.08547,0.042735,0
Alex_Fraser_North-1-29,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.43,161.244,115,11,6,5,1.086934,0.564014,0.871795,0.076923,0.051282,0
REF-2015-03-1-10,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,1.399999976,17.49552656,90,6,3,3,0.590371,0.344401,0.872549,0,0.117647,0.009804
Ref-17-1-16,REF17,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.420713,17.66171,NA,5,3,2,1.052923,0.634921,0.873181,0.002079,0.12474,0
02-003-B-1-9,02-003B,NO,2015,Inline,N,YES,NO,YES,1992,29,23,4094,7755,Fraser,North,14255,14.26,3,0.99000001,15.88523678,131,10,5,5,0.441087,0.219337,0.873563,0.038314,0.084291,0.003831
09-001-A-1-17,09-001A,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,Main,11661,11.66,0,2.331982,8.768465682,NA,6,5,1,0.706787,0.330168,0.874016,0,0.125984,0
