PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
13-002-2-108,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.670145,10.089,NA,5,1,4,0,0,46.5116,6.9767,46.5116,0
13-002-1-102,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.7,36.516,NA,10,4,6,0.401152,0.194675,19.788,18.0212,62.0141,0.1767
13-002-1-126,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.780423,27.663,NA,11,6,5,1.791759,0.833333,1.2552,4.3933,94.1423,0.2092
13-002-1-109,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.840141,34.301,NA,3,1,2,0,0,30.7692,0,69.2308,0
13-002-1-19,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.870286,11.591,NA,9,2,7,0.693147,0.5,0.2793,95.5307,1.3966,2.7933
13-002-1-11,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,0.981426,42.382,NA,15,7,8,1.246621,0.621399,24.8848,47.0046,27.6498,0.4608
13-002-1-125,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.039571,19.842,NA,7,3,4,1.098612,0.666667,0.9524,95.873,3.1746,0
13-002-1-101,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.070562,45.646,NA,4,1,3,0,0,7.6923,15.3846,0,76.9231
13-002-1-10,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.079576,59.912,NA,5,1,4,0,0,0.8264,0,99.1736,0
13-002-1-202,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.099278,36.468,NA,2,1,1,0,0,50,0,50,0
13-002-2-101,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.130432,1.731,NA,6,1,5,0,0,1.3699,57.5342,41.0959,0
13-002-1-103,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.160991,22.881,NA,3,1,2,0,0,50,0,50,0
13-002-1-1,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.249301,21.533,NA,12,5,7,0.525304,0.217993,7.0103,39.3814,53.6082,0
13-002-2-107,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.329424,7.333,NA,3,0,3,0,1,0,66.6667,0,33.3333
13-002-1-3,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.370144,79.328,NA,3,1,2,0,0,5,0,95,0
13-002-1-105,yes,13-002,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,21741.89,18569,Fraser,MAIN,26555,26.56,3,1.64,23.124,NA,3,1,2,0,0,66.6667,0,33.3333,0
13-003-1-06,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,0.87,0,74,10,6,4,0.470642,0.198888,84.6652,11.0151,4.3197,0
13-003-1-05,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.32,0,NA,9,6,3,1.103069,0.565539,79.803,0.4926,19.7044,0
13-003-1-26,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.34,1.928924,65,8,6,2,0.052295,0.013736,96.0265,0,3.9735,0
13-003-1-22,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.35,3.487557,91,9,5,4,0.515524,0.248121,87.7358,11.3208,0.9434,0
13-003-1-02,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.38,1.551853,138,6,4,2,0.652146,0.342673,97.619,0,2.381,0
13-003-1-23,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.51,2.708977,89,8,5,3,0.994354,0.469388,40,28.5714,31.4286,0
13-003-1-03,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.53,3.787028,108,10,6,4,0.854392,0.421576,69.1781,23.9726,6.8493,0
13-003-1-25,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.53,2.903435,NA,13,7,6,0.378043,0.133856,54.4304,19.6203,25.9494,0
13-003-1-04,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.54,0.768044,102,6,4,2,0.227159,0.093711,96.5557,2.2962,1.1481,0
13-003-1-24,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.55,3.844942,92,9,6,3,0.143025,0.049564,88.7821,1.6026,9.6154,0
13-003-1-01,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.56,5.661511,NA,6,3,3,0.468392,0.281766,83.7587,4.6404,11.6009,0
13-003-1-21,no,13-003,NO,2021,Protruding,No,NO,NO,YES,1991,30,30,507.54,NA,Fraser,MAIN,32370,32.37,1,1.64,3.396131,31,7,5,2,0.68161,0.298611,92.3077,3.8462,3.8462,0
13-005-1-6,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,0.949890733,11.14165437,184,9,6,3,0.946627,0.548444,69.9531,0.939,28.169,0.939
13-005-1-12,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,0.980652034,27.68882309,155,10,6,4,0.655149,0.294444,38.4615,7.6923,25.641,28.2051
13-005-1-4,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.059563756,12.59142889,171,12,9,3,1.768111,0.775191,85.4962,6.8702,7.6336,0
13-005-1-5,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.060546637,14.25395239,113,11,5,6,1.088771,0.526222,59.761,3.9841,29.4821,6.7729
13-005-1-10,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.089015841,18.29741489,78,12,9,3,1.233994,0.527957,87.013,6.4935,3.8961,2.5974
13-005-1-7,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.100763083,7.082201921,167,11,8,3,1.382645,0.680935,82.0652,11.413,6.5217,0
13-005-1-2,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.1507622,10.77709223,79,12,8,4,0.957523,0.419244,70.3704,22.2222,5.291,2.1164
13-005-1-9,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.159347773,28.90446435,160,13,10,3,1.395804,0.640457,74.8344,6.6225,11.9205,6.6225
13-005-1-13,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.180652976,16.3947473,138,12,8,4,1.786334,0.793781,72.3214,7.1429,17.8571,2.6786
13-005-1-3,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.180980802,10.83664902,118,9,6,3,1.008574,0.48283,78.1513,17.6471,4.2017,0
13-005-1-8,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.181959271,30.59094411,165,5,3,2,0.178498,0.070257,69.7479,1.6807,0,28.5714
13-005-1-14,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.201416969,13.83504788,96,13,9,4,0.774458,0.301111,93.0233,3.1008,2.3256,1.5504
13-005-1-1,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.249239206,20.12182906,131,8,5,3,1.397661,0.704793,41.3534,30.0752,9.7744,18.797
13-005-1-11,no,13-005,NO,2015,Embayment,No,NO,NO,YES,1997,24,18,1600.96,1530,Fraser,MAIN,24110,24.11,2,1.420544982,29.28773404,170,11,7,4,0.614076,0.279058,83.3333,3.5088,8.7719,4.386
13-010-1-04,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,0.889999986,4.415006223,NA,11,5,6,1.357978,0.680556,17.6471,47.0588,35.2941,0
13-010-1-01,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,0.919891119,24.29054869,27,11,5,6,1.365586,0.703214,13.7725,86.2275,0,0
13-010-1-10,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,0.970000029,4.316606451,NA,10,5,5,1.36869,0.703125,69.5652,21.7391,8.6957,0
13-010-1-08,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.039999962,4.182783941,NA,13,5,8,1.497303,0.759945,47.3684,45.614,7.0175,0
13-010-1-03,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.070000052,6.544221918,24,11,6,5,1.440701,0.6759,55.8824,38.2353,5.8824,0
13-010-1-11,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.129999995,6.008267461,NA,7,2,5,0.636514,0.444444,23.0769,38.4615,0,38.4615
13-010-1-05,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.200000048,5.557238824,NA,18,8,10,1.51786,0.704164,30.7143,67.8571,0.7143,0.7143
13-010-1-12,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.230000019,7.163865409,43,16,7,9,1.773993,0.809796,46.6667,50,3.3333,0
13-010-1-02,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.25,8.854120706,NA,11,5,6,1.447987,0.742382,25,67.1053,7.8947,0
13-010-1-06,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.25,6.583382304,NA,11,6,5,1.175072,0.590535,59.3407,40.6593,0,0
13-010-1-14,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.279999971,6.670810334,NA,13,5,8,1.37899,0.71258,40.7407,54.321,4.9383,0
13-010-1-07,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.460000038,7.860716849,NA,7,3,4,1.098612,0.666667,24,76,0,0
13-010-1-13,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.50999999,8.120589253,45,13,6,7,1.199226,0.628472,73.4694,26.5306,0,0
13-010-1-15,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.549999952,9.411658259,NA,14,4,10,1.204467,0.656327,37.4332,60.9626,1.6043,0
13-010-1-09,no,13-010,NO,2015,Inline,No,NO,NO,YES,1998,23,17,196.6,175,Fraser,MAIN,28167,28.17,2,1.629999995,8.882277774,NA,9,3,6,0.9557,0.571429,41.1765,50,2.9412,5.8824
13-012-A-1-11,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,0.99000001,3.348944226,NA,15,6,9,0.754162,0.337669,42.1769,23.1293,33.3333,1.3605
13-012-A-1-7,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1,4.612059827,NA,16,8,8,1.610572,0.745268,72.8814,23.7288,1.6949,1.6949
13-012-A-1-20,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.039999962,5.805217629,NA,12,5,7,0.698282,0.38167,70.5357,23.2143,5.3571,0.8929
13-012-A-1-6,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.049999952,3.795314449,164,21,11,10,2.077817,0.842469,25,20,31.6667,23.3333
13-012-A-1-14,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.059999943,7.769586013,NA,12,6,6,0.900368,0.39645,39.3939,60.6061,0,0
13-012-A-1-5,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.059999943,5.850360012,152,19,8,11,1.553705,0.729339,37.6068,50.4274,8.547,3.4188
13-012-A-1-15,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.100000024,9.272207425,NA,16,8,8,0.734923,0.283457,30.8219,65.0685,1.3699,2.7397
13-012-A-1-18,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.110000014,5.42316446,NA,12,5,7,0.75514,0.353306,60.6897,29.6552,1.3793,8.2759
13-012-A-1-17,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.120000005,4.172461897,NA,11,4,7,0.632799,0.316535,34.2657,23.7762,16.7832,25.1748
13-012-A-1-9,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.120000005,5.315407238,27,16,8,8,1.680133,0.763788,41.8919,29.7297,27.027,1.3514
13-012-A-1-12,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.159999967,4.612088563,NA,15,8,7,1.372801,0.6672,36.7647,62.5,0.7353,0
13-012-A-1-8,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.159999967,5.943620412,NA,15,6,9,0.331336,0.120226,40.678,55.0847,2.5424,1.6949
13-012-A-1-16,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.210000038,6.066085429,NA,10,6,4,1.004121,0.500431,65.5556,34.4444,0,0
13-012-A-1-13,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.220000029,5.080083148,NA,14,7,7,1.426534,0.639456,60,34.2857,5.7143,0
13-012-A-1-1,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.24000001,8.281098325,NA,23,11,12,1.492463,0.627315,37.3057,50.7772,11.399,0.5181
13-012-A-1-10,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.25999999,5.378061158,NA,15,7,8,1.732659,0.781065,48.1481,37.037,14.8148,0
13-012-A-1-2,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.340000033,8.515857193,NA,19,10,9,1.690236,0.783845,67.3333,14,8,10.6667
13-012-A-1-4,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.5,6.129140675,201,17,9,8,0.848718,0.34662,55.4455,29.703,13.8614,0.9901
13-012-A-1-3,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.600000024,7.908953318,81,20,10,10,1.529789,0.660701,50.3401,23.8095,9.5238,16.3265
13-012-A-1-19,no,13-012A,NO,2015,Protruding,No,NO,NO,NO,2000,21,15,1595.47,1781,Fraser,MAIN,28578,28.58,2,1.639999986,7.947329718,NA,10,5,5,0.948588,0.450413,36.9128,60.4027,2.6846,0
13-012-B-1-17,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,0.959999979,26.69976505,36,10,4,6,1.277034,0.693878,7.1795,21.5385,70.7692,0.5128
13-012-B-1-01,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.00999999,6.525983401,NA,5,3,2,1.098612,0.666667,74.1176,1.1765,24.7059,0
13-012-B-1-18,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.039999962,27.00057709,21,8,1,7,0,0,1.8519,85.1852,10.6481,2.3148
13-012-B-1-15,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.120000005,30.97966385,21,4,2,2,0.304636,0.165289,13.253,84.3373,2.4096,0
13-012-B-1-16,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.169999957,31.27128989,26,8,2,6,0.636514,0.444444,1.3043,86.9565,10.8696,0.8696
13-012-B-1-12,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.179999948,33.22031299,NA,12,4,8,0.156345,0.054718,89.625,3.5,5,1.875
13-012-B-1-05,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.210000038,29.61358628,24,4,2,2,0.233792,0.117188,83.3333,3.125,13.5417,0
13-012-B-1-19,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.210000038,25.49893703,32,4,1,3,0,0,2.0619,56.701,41.2371,0
13-012-B-1-10,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.269999981,31.61930103,39,8,1,7,0,0,27.6923,61.5385,7.6923,3.0769
13-012-B-1-11,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.289999962,33.25464518,NA,13,4,9,0.762888,0.386588,17.8899,50.9174,6.422,24.7706
13-012-B-1-03,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.350000024,20.56126236,56,7,1,6,0,0,7.6923,75.641,11.5385,5.1282
13-012-B-1-04,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.480000019,31.6666749,37,4,2,2,0.178845,0.083176,54.7619,2.381,42.8571,0
13-012-B-1-07,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.5,30.93960302,28,9,5,4,0.482963,0.199617,43.75,6.25,50,0
13-012-B-1-13,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.50999999,35.59068749,32,12,4,8,0.988154,0.515556,9.2593,4.9383,82.716,3.0864
13-012-B-1-02,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.580000043,10.49176702,44,4,3,1,0.42694,0.20901,96.6667,3.3333,0,0
13-012-B-1-14,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.649999976,36.20803027,38,12,6,6,0.538059,0.225115,54.4444,7.7778,32.2222,5.5556
13-012-B-1-08,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.730000019,35.45794983,23,9,3,6,1.039721,0.625,10.5263,73.6842,7.8947,7.8947
13-012-B-1-06,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.799999952,33.40129895,57,9,3,6,0.700973,0.472364,63.4286,14.8571,20.5714,1.1429
13-012-B-1-09,no,13-012B,NO,2015,Basin,Yes,NO,YES,NO,2000,21,15,1793.27,1781,Fraser,MAIN,28743,28.74,0,1.850000024,35.25137573,50,6,2,4,0.636514,0.444444,2.2901,3.0534,94.6565,0
13-016-2-1,no,13-016,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,96.65,71.16,Fraser,MAIN,29231,29.23,NA,0.42,1.65054,NA,0,0,0,0,0,NA,NA,NA,NA
13-016-2-4,no,13-016,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,96.65,71.16,Fraser,MAIN,29231,29.23,NA,0.47,0.229776,NA,0,0,0,0,0,NA,NA,NA,NA
13-016-2-3,no,13-016,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,96.65,71.16,Fraser,MAIN,29231,29.23,NA,0.49,0.957649,NA,0,0,0,0,0,NA,NA,NA,NA
13-016-2-2,no,13-016,NO,2021,Protruding,No,NO,NO,NO,2005,16,16,96.65,71.16,Fraser,MAIN,29231,29.23,NA,0.51,1.9984,NA,1,0,1,0,0,0,0,0,100
14-001-1-13,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.03,2.978318,NA,5,4,1,0.088948,0.030675,98.7212,1.2788,0,0
14-001-1-16,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.13,1.293986,NA,5,3,2,0.018184,0.004687,97.7064,1.1468,0,1.1468
14-001-1-6,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.15,3.906427,NA,10,5,5,0.09952,0.030016,68.3938,18.3938,12.9534,0.2591
14-001-1-20,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.25,4.293914,NA,10,6,4,1.243881,0.633507,53.1792,6.3584,40.4624,0
14-001-1-4,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.26,3.414582,101,7,5,2,0.790243,0.455245,39.8907,0,60.1093,0
14-001-1-18,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.55,12.29436,NA,8,5,3,1.089837,0.623623,63.2124,0.5181,36.2694,0
14-001-1-5,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.71,22.86986,NA,3,1,2,0,0,0.232,0,99.768,0
14-001-1-7,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.79,23.31129,NA,2,1,1,0,0,0.1427,0,99.8573,0
14-001-1-11,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.82,19.29393,NA,3,1,2,0,0,0.0999,0,99.9001,0
14-001-1-2,no,14-001,NO,2021,Protruding,No,NO,NO,YES,1988,33,33,3451.89,NA,Fraser,MAIN,37471,37.47,1,1.88,10.16179,NA,3,1,2,0,0,0.1815,0,99.8185,0
14-004-2-3,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,1.109736323,3.263816435,NA,3,2,1,0.693147,0.5,66.6667,33.3333,0,0
14-004-2-2,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,1.75078392,7.391301542,NA,2,2,0,0.693147,0.5,100,0,0,0
14-004-1-4,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,1.979946256,17.57913732,125,3,2,1,0.24493,0.124444,14.2857,0,85.7143,0
14-004-1-7,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,1.990026593,4.817397446,135,2,1,1,0,0,10.7143,0,89.2857,0
14-004-1-1,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,2.078915358,6.653861836,120,6,5,1,0.779316,0.432351,75.9036,0,24.0964,0
14-004-2-2B,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,2.080027103,6.853567701,170,2,1,1,0,0,12.5,0,87.5,0
14-004-1-9,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,2.080269337,15.26797764,130,2,1,1,0,0,6.25,0,93.75,0
14-004-2-1,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,2.080269337,15.26797764,NA,5,3,2,1.039721,0.625,66.6667,33.3333,0,0
14-004-1-6,no,14-004,NO,2015,Protruding,No,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,MAIN,46915,46.92,1,2.119999886,12.79906429,145,2,0,2,0,1,0,0,100,0
